Date,Open,High,Low,Close,Adj Close,Volume
2020-02-28,10.321970,10.430890,10.321170,10.322770,10.322770,0
2020-03-02,10.400890,10.426360,10.308010,10.403620,10.403620,0
2020-03-03,10.346130,10.382600,10.282970,10.350030,10.350030,0
2020-03-04,10.365870,10.369660,10.288110,10.365740,10.365740,0
2020-03-05,10.302400,10.399560,10.298290,10.306900,10.306900,0
2020-03-06,10.423060,10.500370,10.402120,10.423860,10.423860,0
2020-03-09,10.762030,10.989500,10.601380,10.789100,10.789100,0
2020-03-10,10.864900,10.921880,10.726020,10.874200,10.874200,0
2020-03-11,10.851070,10.895560,10.802380,10.852900,10.852900,0
2020-03-12,10.913390,11.391980,10.851740,10.879590,10.879590,0
2020-03-13,11.159860,11.439060,10.833550,11.379300,11.379300,0
2020-03-16,11.303900,11.579280,11.183260,11.298710,11.298710,0
2020-03-17,11.460790,11.592950,11.164110,11.460200,11.460200,0
2020-03-18,11.580200,12.110630,11.118660,11.589500,11.589500,0
2020-03-19,12.259520,13.146310,11.743500,12.226450,12.226450,0
2020-03-20,12.091800,12.483790,10.998910,12.094790,12.094790,0
2020-03-23,12.561700,12.721710,12.037990,12.595180,12.595180,0
2020-03-24,12.384570,12.391000,11.793510,12.368620,12.368620,0
2020-03-25,11.839540,12.010110,11.671120,11.922410,11.922410,0
2020-03-26,11.668160,11.817960,11.434260,11.662790,11.662790,0
2020-03-27,11.473480,11.750960,11.461280,11.479690,11.479690,0
2020-03-30,11.677400,11.806830,11.551340,11.673740,11.673740,0
2020-03-31,11.611320,11.656000,11.416090,11.631090,11.631090,0
2020-04-01,11.499000,11.516320,11.212570,11.477640,11.477640,0
2020-04-02,11.446000,11.446000,11.141990,11.451200,11.451200,0
2020-04-03,11.261300,11.416300,11.223750,11.250360,11.250360,0
2020-04-06,11.390880,11.458400,11.248440,11.415050,11.415050,0
2020-04-07,11.242760,11.254000,11.044830,11.242800,11.242800,0
2020-04-08,11.156990,11.262180,11.134820,11.156590,11.156590,0
2020-04-09,11.100080,11.235440,10.983450,11.100080,11.100080,0
2020-04-10,11.163760,11.199300,11.091630,11.165910,11.165910,0
2020-04-13,11.182300,11.264460,11.114890,11.171560,11.171560,0
2020-04-14,11.217180,11.330970,11.140060,11.219580,11.219580,0
2020-04-15,11.298070,11.491850,11.293410,11.300070,11.300070,0
2020-04-16,11.446570,11.528780,11.336810,11.466400,11.466400,0
2020-04-17,11.239770,11.383220,11.214160,11.244970,11.244970,0
2020-04-20,11.225450,11.321310,11.201550,11.224350,11.224350,0
2020-04-21,11.317850,11.572740,11.283890,11.332430,11.332430,0
2020-04-22,11.506900,11.688000,11.447010,11.488110,11.488110,0
2020-04-23,11.660400,11.683300,11.404110,11.656500,11.656500,0
2020-04-24,11.441770,11.534720,11.407550,11.441070,11.441070,0
2020-04-27,11.496100,11.524480,11.427500,11.497300,11.497300,0
2020-04-28,11.340560,11.409480,11.245650,11.355800,11.355800,0
2020-04-29,11.275870,11.291520,11.217430,11.273250,11.273250,0
2020-04-30,11.216720,11.234160,11.149560,11.203730,11.203730,0
2020-05-01,11.217370,11.381540,11.205730,11.221440,11.221440,0
2020-05-04,11.431060,11.444800,11.276500,11.430740,11.430740,0
2020-05-05,11.249450,11.255800,11.107910,11.257900,11.257900,0
2020-05-06,11.107190,11.144500,11.077070,11.111000,11.111000,0
2020-05-07,11.092400,11.144000,11.016080,11.089220,11.089220,0
2020-05-08,11.091000,11.106880,11.046080,11.088540,11.088540,0
2020-05-11,11.064650,11.135210,10.997670,11.070800,11.070800,0
2020-05-12,11.127000,11.183100,11.021180,11.121300,11.121300,0
2020-05-13,11.018620,11.045000,10.924160,11.024600,11.024600,0
2020-05-14,10.983610,11.076000,10.973070,10.990000,10.990000,0
2020-05-15,10.962800,11.099920,10.946820,10.959220,10.959220,0
2020-05-18,11.052750,11.063390,10.934100,11.073100,11.073100,0
2020-05-19,10.935590,10.981200,10.870340,10.936800,10.936800,0
2020-05-20,10.894620,10.960690,10.867410,10.894420,10.894420,0
2020-05-21,10.868400,10.932610,10.850270,10.868520,10.868520,0
2020-05-22,10.886690,11.011570,10.876750,10.886900,10.886900,0
2020-05-25,10.899800,10.958680,10.893600,10.899590,10.899590,0
2020-05-26,10.958600,10.968540,10.845570,10.959800,10.959800,0
2020-05-27,10.855700,10.912420,10.805540,10.855500,10.855500,0
2020-05-28,10.849920,10.894240,10.812050,10.849920,10.849920,0
2020-05-29,10.827490,10.848900,10.777910,10.831600,10.831600,0
2020-06-01,10.817130,10.820240,10.716960,10.814800,10.814800,0
2020-06-02,10.719400,10.727400,10.644980,10.711820,10.711820,0
2020-06-03,10.649970,10.704280,10.600880,10.650000,10.650000,0
2020-06-04,10.619100,10.655940,10.562380,10.617530,10.617530,0
2020-06-05,10.601610,10.609000,10.484050,10.601500,10.601500,0
2020-06-08,10.475510,10.515490,10.442770,10.484170,10.484170,0
2020-06-09,10.444320,10.594820,10.408610,10.448490,10.448490,0
2020-06-10,10.518920,10.638220,10.443780,10.513720,10.513720,0
2020-06-11,10.606910,10.844530,10.589460,10.608670,10.608670,0
2020-06-12,10.868120,10.923400,10.783100,10.879590,10.879590,0
2020-06-15,10.896950,11.015570,10.797870,10.897250,10.897250,0
2020-06-16,10.771170,10.817260,10.683510,10.770830,10.770830,0
2020-06-17,10.761160,10.818000,10.687450,10.761760,10.761760,0
2020-06-18,10.709290,10.745600,10.626060,10.716390,10.716390,0
2020-06-19,10.685890,10.757820,10.633010,10.685610,10.685610,0
2020-06-22,10.803760,10.830630,10.731910,10.803160,10.803160,0
2020-06-23,10.780370,10.880340,10.711500,10.775770,10.775770,0
2020-06-24,10.765560,10.846500,10.721020,10.760310,10.760310,0
2020-06-25,10.887350,10.929570,10.826340,10.889000,10.889000,0
2020-06-26,10.835800,10.919210,10.809090,10.830600,10.830600,0
2020-06-29,10.895500,10.923440,10.840180,10.892960,10.892960,0
2020-06-30,10.874000,10.948610,10.826400,10.872010,10.872010,0
2020-07-01,10.800430,10.812500,10.697600,10.809910,10.809910,0
2020-07-02,10.694470,10.743180,10.649830,10.696940,10.696940,0
2020-07-03,10.704400,10.715600,10.648250,10.704700,10.704700,0
2020-07-06,10.656410,10.657410,10.597700,10.656000,10.656000,0
2020-07-07,10.604210,10.671080,10.583680,10.604050,10.604050,0
2020-07-08,10.696630,10.717170,10.648780,10.684410,10.684410,0
